Code,Branch / Collection Label,Location Name,Refinery ID,Refinery slug,lat,lng,Research
hta0v,Countee Cullen Non-Print Media,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htar,Countee Cullen Adult Reference,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htj,Countee Cullen Children,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htj01,Countee Cullen Children's Reference,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htj0a,Countee Cullen Children's Easy Book,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htj0f,Countee Cullen Children's Fiction,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htj0h,Countee Cullen Children's Holiday Book,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htj0i,Countee Cullen Children's Picture Book,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htj0l,Countee Cullen Children's World Languages,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htj0n,Countee Cullen Children's Non-Fiction,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htj0t,Countee Cullen Children's Fairy Tale,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htj0v,Countee Cullen Children's Non-Print Media,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htj0y,Countee Cullen Children's Young Reader,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htjr,Countee Cullen Children's Reference,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
hty,Countee Cullen Young Adult,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
hty01,Countee Cullen YA Reference,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
hty0f,Countee Cullen YA Fiction,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
hty0l,Countee Cullen YA World Languages,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
hty0n,Countee Cullen YA Non-Fiction,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
hty0v,Countee Cullen YA Non-Print Media,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htyr,Countee Cullen Young Adult Reference,Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
htzzz,Countee Cullen (error code),Countee Cullen Library,HTR,countee-cullen,-73.9408,40.8148,FALSE
hu,115th Street,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
hua,115th Street Adult,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
hua01,115th Street Reference,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
hua03,115th Street Closed Shelf Reference,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
hua0f,115th Street Fiction,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
hua0l,115th Street World Languages,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
hua0n,115th Street Non-Fiction,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
hua0v,115th Street Non-Print Media,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huar,115th Street Adult Reference,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huj,115th Street Children,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huj01,115th Street Children's Reference,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huj0a,115th Street Children's Easy Book,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huj0f,115th Street Children's Fiction,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huj0h,115th Street Children's Holiday Book,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huj0i,115th Street Children's Picture Book,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huj0l,115th Street Children's World Languages,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huj0n,115th Street Children's Non-Fiction,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huj0t,115th Street Children's Fairy Tale,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huj0v,115th Street Children's Non-Print Media,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huj0y,115th Street Children's Young Reader,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
hujr,115th Street Children's Reference,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huy,115th Street Young Adult,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huy01,115th Street YA Reference,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huy0f,115th Street YA Fiction,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huy0l,115th Street YA World Languages,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huy0n,115th Street YA Non-Fiction,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huy0v,115th Street YA Non-Print Media,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huyr,115th Street Young Adult Reference,115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
huzzz,115th Street (error code),115th Street Library,HU,115th-street,-73.9532,40.8028,FALSE
ia,Electronic Material for Adults,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,MAYBE
iarch,Research Electronic materials for Adults,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,TRUE
iaslr,SIBL Research Electronic Material for Adults,"Science, Industry and Business Library (SIBL)",SIBL,sibl,-73.983,40.748,TRUE
ij,Electronic Material for Children,Stephen A. Schwarzman Building,SASB,schwarzman,-73.9822,40.7532,FALSE
in,Inwood,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
ina,Inwood Adult,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
ina01,Inwood Reference,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
ina03,Inwood Closed Shelf Reference,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
ina0f,Inwood Fiction,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
ina0l,Inwood World Languages,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
ina0n,Inwood Non-Fiction,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
ina0v,Inwood Non-Print Media,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inar,Inwood Adult Reference,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inj,Inwood Children,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inj01,Inwood Children's Reference,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inj0a,Inwood Children's Easy Book,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inj0f,Inwood Children's Fiction,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inj0h,Inwood Children's Holiday Book,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inj0i,Inwood Children's Picture Book,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inj0l,Inwood Children's World Languages,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inj0n,Inwood Children's Non-Fiction,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inj0t,Inwood Children's Fairy Tale,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inj0v,Inwood Children's Non-Print Media,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inj0y,Inwood Children's Young Reader,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
injr,Inwood Children's Reference,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
iny,Inwood Young Adult,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
iny01,Inwood YA Reference,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
iny0f,Inwood YA Fiction,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
iny0l,Inwood YA World Languages,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
iny0n,Inwood YA Non-Fiction,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
iny0v,Inwood YA Non-Print Media,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inyr,Inwood Young Adult Reference,Inwood Library,INR,inwood,-73.9257,40.866,FALSE
inzzz,Inwood (error code),Inwood Library,INR,inwood,-73.9257,40.866,FALSE
jm,Jefferson Market,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jma,Jefferson Market Adult,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jma01,Jefferson Market Reference,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jma03,Jefferson Market Closed Shelf Reference,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jma0f,Jefferson Market Fiction,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jma0l,Jefferson Market World Languages,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jma0n,Jefferson Market Non-Fiction,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jma0v,Jefferson Market Non-Print Media,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmar,Jefferson Market Adult Reference,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmj,Jefferson Market Children,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmj01,Jefferson Market Children's Reference,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmj0a,Jefferson Market Children's Easy Book,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmj0f,Jefferson Market Children's Fiction,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmj0h,Jefferson Market Children's Holiday Book,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmj0i,Jefferson Market Children's Picture Book,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmj0l,Jefferson Market Children's World Languages,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmj0n,Jefferson Market Children's Non-Fiction,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmj0t,Jefferson Market Children's Fairy Tale,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmj0v,Jefferson Market Children's Non-Print Media,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmj0y,Jefferson Market Children's Young Reader,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmjr,Jefferson Market Children's Reference,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmy,Jefferson Market Young Adult,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmy01,Jefferson Market YA Reference,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmy0f,Jefferson Market YA Fiction,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmy0l,Jefferson Market YA World Languages,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmy0n,Jefferson Market YA Non-Fiction,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmy0v,Jefferson Market YA Non-Print Media,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmyr,Jefferson Market Young Adult Reference,Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jmzzz,Jefferson Market (error code),Jefferson Market Library,JMR,jefferson-market,-73.999,40.7347,FALSE
jp,Jerome Park,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpa,Jerome Park Adult,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpa01,Jerome Park Reference,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpa03,Jerome Park Closed Shelf Reference,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpa0f,Jerome Park Fiction,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpa0l,Jerome Park World Languages,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpa0n,Jerome Park Non-Fiction,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpa0v,Jerome Park Non-Print Media,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpar,Jerome Park Adult Reference,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpj,Jerome Park Children,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpj01,Jerome Park Children's Reference,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpj0a,Jerome Park Children's Easy Book,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpj0f,Jerome Park Children's Fiction,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpj0h,Jerome Park Children's Holiday Book,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpj0i,Jerome Park Children's Picture Book,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpj0l,Jerome Park Children's World Languages,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpj0n,Jerome Park Children's Non-Fiction,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpj0t,Jerome Park Children's Fairy Tale,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpj0v,Jerome Park Children's Non-Print Media,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpj0y,Jerome Park Children's Young Reader,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpjr,Jerome Park Children's Reference,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpy,Jerome Park Young Adult,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpy01,Jerome Park YA Reference,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpy0f,Jerome Park YA Fiction,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpy0l,Jerome Park YA World Languages,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpy0n,Jerome Park YA Non-Fiction,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpy0v,Jerome Park YA Non-Print Media,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpyr,Jerome Park Young Adult Reference,Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
jpzzz,Jerome Park (error code),Jerome Park Library,JP,jerome-park,-73.9012,40.8691,FALSE
kb,Kingsbridge,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kba,Kingsbridge Adult,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kba01,Kingsbridge Reference,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kba03,Kingsbridge Closed Shelf Reference,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kba0f,Kingsbridge Fiction,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kba0l,Kingsbridge World Languages,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kba0n,Kingsbridge Non-Fiction,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kba0v,Kingsbridge Non-Print Media,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbar,Kingsbridge Adult Reference,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbj,Kingsbridge Children,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbj01,Kingsbridge Children's Reference,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbj0a,Kingsbridge Children's Easy Book,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbj0f,Kingsbridge Children's Fiction,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbj0h,Kingsbridge Children's Holiday Book,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbj0i,Kingsbridge Children's Picture Book,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbj0l,Kingsbridge Children's World Languages,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbj0n,Kingsbridge Children's Non-Fiction,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbj0t,Kingsbridge Children's Fairy Tale,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbj0v,Kingsbridge Children's Non-Print Media,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbj0y,Kingsbridge Children's Young Reader,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbjr,Kingsbridge Children's Reference,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kby,Kingsbridge Young Adult,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kby01,Kingsbridge YA Reference,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kby0f,Kingsbridge YA Fiction,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kby0l,Kingsbridge YA World Languages,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kby0n,Kingsbridge YA Non-Fiction,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kby0v,Kingsbridge YA Non-Print Media,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbyr,Kingsbridge Young Adult Reference,Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kbzzz,Kingsbridge (error code),Kingsbridge Library,KBR,kingsbridge,-73.908,40.8805,FALSE
kp,Kips Bay,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpa,Kips Bay Adult,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpa01,Kips Bay Reference,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpa03,Kips Bay Closed Shelf Reference,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpa0f,Kips Bay Fiction,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpa0l,Kips Bay World Languages,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpa0n,Kips Bay Non-Fiction,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpa0v,Kips Bay Non-Print Media,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpar,Kips Bay Adult Reference,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpj,Kips Bay Children,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpj01,Kips Bay Children's Reference,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpj0a,Kips Bay Children's Easy Book,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpj0f,Kips Bay Children's Fiction,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpj0h,Kips Bay Children's Holiday Book,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpj0i,Kips Bay Children's Picture Book,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpj0l,Kips Bay Children's World Languages,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpj0n,Kips Bay Children's Non-Fiction,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpj0t,Kips Bay Children's Fairy Tale,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpj0v,Kips Bay Children's Non-Print Media,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpj0y,Kips Bay Children's Young Reader,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpjr,Kips Bay Children's Reference,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpy,Kips Bay Young Adult,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpy01,Kips Bay YA Reference,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpy0f,Kips Bay YA Fiction,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpy0l,Kips Bay YA World Languages,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpy0n,Kips Bay YA Non-Fiction,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpy0v,Kips Bay YA Non-Print Media,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpyr,Kips Bay Young Adult Reference,Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
kpzzz,Kips Bay (error code),Kips Bay Library,KP,kips-bay,-73.9797,40.7438,FALSE
lb,Andrew Heiskell Braille & Talking Book Library,Andrew Heiskell Braille and Talking Book Library,LBL,heiskell,-73.993,40.7404,FALSE
lba,Andrew Heiskell Adult,Andrew Heiskell Braille and Talking Book Library,LBL,heiskell,-73.993,40.7404,FALSE
lba01,Andrew Heiskell Reference,Andrew Heiskell Braille and Talking Book Library,LBL,heiskell,-73.993,40.7404,FALSE
lba03,Andrew Heiskell Closed Shelf Reference,Andrew Heiskell Braille and Talking Book Library,LBL,heiskell,-73.993,40.7404,FALSE
lba0f,Andrew Heiskell Fiction,Andrew Heiskell Braille and Talking Book Library,LBL,heiskell,-73.993,40.7404,FALSE
lba0l,Andrew Heiskell World Languages,Andrew Heiskell Braille and Talking Book Library,LBL,heiskell,-73.993,40.7404,FALSE
lba0n,Andrew Heiskell Non-Fiction,Andrew Heiskell Braille and Talking Book Library,LBL,heiskell,-73.993,40.7404,FALSE
